complaint_id_1,complaint_id_2,text_1,text_2,category,similarity_score,is_known_dup
CMP2129,CMP2129,I am writing to complain about the following issue. Toll free number does not co...,I am writing to complain about the following issue. Toll free number does not co...,Customer Service,1.0,False
CMP9025,CMP9025,Signature mismatch issue is blocking all my transactions but the signature I am ...,Signature mismatch issue is blocking all my transactions but the signature I am ...,KYC / Documentation,1.0,True
CMP2299,CMP2299,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile Banking App,1.0,False
CMP2299,CMP2296,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile Banking App,1.0,False
CMP2299,CMP2302,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile Banking App,1.0,False
CMP2066,CMP2066,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit Card,1.0,False
CMP2066,CMP2057,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit Card,1.0,False
CMP2147,CMP2147,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2147,CMP2144,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2147,CMP2141,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2170,CMP2170,Net banking shows transfer successful but beneficiary bank says no credit receiv...,Net banking shows transfer successful but beneficiary bank says no credit receiv...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2170,CMP2173,Net banking shows transfer successful but beneficiary bank says no credit receiv...,Net banking shows transfer successful but beneficiary bank says no credit receiv...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2199,CMP2199,I am writing to complain about the following issue. Net banking is not working o...,I am writing to complain about the following issue. Net banking is not working o...,Internet Banking,1.0,False
CMP2345,CMP2345,I am writing to complain about the following issue. Aadhaar seeding with bank ac...,I am writing to complain about the following issue. Aadhaar seeding with bank ac...,Account Opening,1.0,False
CMP2029,CMP2035,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2021,CMP2021,I have not received my debit card after opening account 3 weeks ago. Please disp...,I have not received my debit card after opening account 3 weeks ago. Please disp...,ATM / Debit Card,1.0,False
CMP2192,CMP2192,I cannot view my account mini statement on net banking. The page gives a blank s...,I cannot view my account mini statement on net banking. The page gives a blank s...,Internet Banking,1.0,False
CMP2234,CMP2234,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,KYC / Documentation,1.0,False
CMP2234,CMP2237,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,KYC / Documentation,1.0,False
CMP2321,CMP2312,Cannot download my account statement from the mobile app. Option is greyed out....,Cannot download my account statement from the mobile app. Option is greyed out....,Mobile Banking App,1.0,False
CMP2321,CMP2318,Cannot download my account statement from the mobile app. Option is greyed out....,Cannot download my account statement from the mobile app. Option is greyed out....,Mobile Banking App,1.0,False
CMP2321,CMP2315,Cannot download my account statement from the mobile app. Option is greyed out....,Cannot download my account statement from the mobile app. Option is greyed out....,Mobile Banking App,1.0,False
CMP2057,CMP2057,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit Card,1.0,False
CMP2380,CMP2383,FD amount was not renewed on maturity date and instead credited to savings causi...,FD amount was not renewed on maturity date and instead credited to savings causi...,Fixed Deposit,1.0,False
CMP2380,CMP2392,FD amount was not renewed on maturity date and instead credited to savings causi...,FD amount was not renewed on maturity date and instead credited to savings causi...,Fixed Deposit,1.0,False
CMP2380,CMP2389,FD amount was not renewed on maturity date and instead credited to savings causi...,FD amount was not renewed on maturity date and instead credited to savings causi...,Fixed Deposit,1.0,False
CMP2336,CMP2336,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2185,CMP2185,I am writing to complain about the following issue. I cannot view my account min...,I am writing to complain about the following issue. I cannot view my account min...,Internet Banking,1.0,False
CMP2292,CMP2292,I am writing to complain about the following issue. Prepayment of loan not being...,I am writing to complain about the following issue. Prepayment of loan not being...,Loan Services,1.0,False
CMP2292,CMP2289,I am writing to complain about the following issue. Prepayment of loan not being...,I am writing to complain about the following issue. Prepayment of loan not being...,Loan Services,1.0,False
CMP2292,CMP2286,I am writing to complain about the following issue. Prepayment of loan not being...,I am writing to complain about the following issue. Prepayment of loan not being...,Loan Services,1.0,False
CMP2104,CMP2104,I am writing to complain about the following issue. I visited the branch 4 times...,I am writing to complain about the following issue. I visited the branch 4 times...,Customer Service,1.0,False
CMP2104,CMP2110,I am writing to complain about the following issue. I visited the branch 4 times...,I am writing to complain about the following issue. I visited the branch 4 times...,Customer Service,1.0,False
CMP9018,CMP9018,ATM card was blocked without any prior intimation. I was unable to withdraw cash...,ATM card was blocked without any prior intimation. I was unable to withdraw cash...,ATM / Debit Card,1.0,True
CMP2189,CMP2192,I cannot view my account mini statement on net banking. The page gives a blank s...,I cannot view my account mini statement on net banking. The page gives a blank s...,Internet Banking,1.0,False
CMP9004,CMP1093,QR code payment scan is not working in the mobile app. Camera opens but does not...,QR code payment scan is not working in the mobile app. Camera opens but does not...,Mobile Banking App,1.0,False
CMP2143,CMP2149,I am writing to complain about the following issue. Transfer to my own account i...,I am writing to complain about the following issue. Transfer to my own account i...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2143,CMP2146,I am writing to complain about the following issue. Transfer to my own account i...,I am writing to complain about the following issue. Transfer to my own account i...,Fund Transfer / NEFT / RTGS,1.0,False
