complaint_id,complaint_text,category,sentiment,severity,channel,branch,status,resolution_note,created_date,resolution_days,is_duplicate,duplicate_of,predicted_category,predicted_sentiment,predicted_severity,source
CMP1444,Salary account opened at Salt Lake Kolkata but welcome kit not received.,Account Opening,Neutral,High,Web Portal,Salt Lake Kolkata,In Progress,,2024-08-11,,False,,Account Opening,Neutral,High,Synthetic_UBI
CMP1445,Union Bank net banking portal is down for the last 3 days.,Internet Banking,Disappointed,Medium,Mobile App,Nariman Point Mumbai,Escalated,,2023-09-14,,False,,Internet Banking,Disappointed,Medium,Synthetic_UBI
CMP1446,Opened a digital savings account via Vyom app but account is inactive.,Account Opening,Angry,Low,Phone Call,Navrangpura Ahmedabad,Open,,2024-04-06,,False,,Account Opening,Angry,Low,Synthetic_UBI
CMP1447,Union Miles credit card reward points are not credited properly.,Credit Card,Urgent,Medium,Email,Shivajinagar Pune,Resolved,We regret the delay. The card has been dispatched via Speed Post.,2024-08-22,13.0,False,,Credit Card,Urgent,Medium,Synthetic_UBI
CMP1448,Contactless payment is not working on my Union Bank Visa card.,ATM / Debit Card,Frustrated,High,Web Portal,Malviya Nagar Jaipur,Escalated,,2024-09-18,,False,,ATM / Debit Card,Frustrated,High,Synthetic_UBI
CMP1449,Initial funding failed but money was deducted during account opening.,Account Opening,Frustrated,Medium,Mobile App,Shivajinagar Pune,Open,,2024-11-25,,False,,Account Opening,Frustrated,Medium,Synthetic_UBI
CMP1450,"Applied for Union Vehicle loan 2 weeks ago, no update from Salt Lake Kolkata.",Loan Services,Frustrated,Low,Branch Visit,Salt Lake Kolkata,Open,,2024-12-01,,False,,Loan Services,Frustrated,Low,Synthetic_UBI
CMP1451,IMPS transfer failed but money debited from my UBI account.,Fund Transfer / NEFT / RTGS,Disappointed,Low,Branch Visit,Shivajinagar Pune,Open,,2023-05-20,,False,,Fund Transfer / NEFT / RTGS,Disappointed,Low,Synthetic_UBI
CMP1452,Branch manager at Malviya Nagar Jaipur is not releasing property documents after loan closure.,Loan Services,Angry,Critical,Mobile App,Malviya Nagar Jaipur,Escalated,,2024-06-21,,False,,Loan Services,Angry,Critical,Synthetic_UBI
CMP1453,NEFT transfer to SBI is pending for over 24 hours.,Fund Transfer / NEFT / RTGS,Urgent,High,Social Media,Hazratganj Lucknow,Resolved,Your complaint has been forwarded to the technical team.,2024-08-13,7.0,False,,Fund Transfer / NEFT / RTGS,Urgent,High,Synthetic_UBI
CMP1454,Waited for 2 hours at MG Road Bangalore just to submit a KYC form.,Customer Service,Urgent,Low,Social Media,MG Road Bangalore,Resolved,Your request is in progress and will be completed within 48 hours.,2023-03-25,10.0,False,,Customer Service,Urgent,Low,Synthetic_UBI
CMP1455,My net banking password got locked and online reset is not working.,Internet Banking,Frustrated,Low,Email,Navrangpura Ahmedabad,Open,,2023-03-03,,False,,Internet Banking,Frustrated,Low,Synthetic_UBI
CMP1456,Initial funding failed but money was deducted during account opening.,Account Opening,Urgent,Low,Branch Visit,Banjara Hills Hyderabad,Resolved,The technical glitch in Vyom app has been fixed in the latest update.,2024-09-12,3.0,False,,Account Opening,Urgent,Low,Synthetic_UBI
CMP1457,Union Home loan EMI deducted twice this month.,Loan Services,Neutral,Low,Branch Visit,T Nagar Chennai,Open,,2024-03-03,,False,,Loan Services,Neutral,Low,Synthetic_UBI
CMP1458,Initial funding failed but money was deducted during account opening.,Account Opening,Frustrated,Critical,Mobile App,Nariman Point Mumbai,Resolved,Please visit your base branch with original KYC documents.,2024-02-01,14.0,False,,Account Opening,Frustrated,Critical,Synthetic_UBI
CMP1459,Beneficiary received money but my account shows 'transaction failed'.,Fund Transfer / NEFT / RTGS,Angry,High,Phone Call,T Nagar Chennai,Resolved,The technical glitch in Vyom app has been fixed in the latest update.,2023-02-15,2.0,True,CMP1080,Fund Transfer / NEFT / RTGS,Angry,High,Synthetic_UBI
CMP1460,Union Home loan EMI deducted twice this month.,Loan Services,Urgent,Critical,Branch Visit,Connaught Place Delhi,Escalated,,2023-11-11,,False,,Loan Services,Urgent,Critical,Synthetic_UBI
CMP1461,Sent an email to customercare@unionbankofindia.com but no reply.,Customer Service,Angry,High,Social Media,Malviya Nagar Jaipur,Escalated,,2024-08-08,,False,,Customer Service,Angry,High,Synthetic_UBI
CMP1462,Salary account opened at T Nagar Chennai but welcome kit not received.,Account Opening,Disappointed,Critical,Mobile App,T Nagar Chennai,Escalated,,2024-07-05,,False,,Account Opening,Disappointed,Critical,Synthetic_UBI
CMP1463,My minor account was not converted to major despite submitting PAN.,Account Opening,Angry,Critical,Phone Call,Connaught Place Delhi,Open,,2024-04-30,,False,,Account Opening,Angry,Critical,Synthetic_UBI
CMP1464,Initial funding failed but money was deducted during account opening.,Account Opening,Urgent,Low,Email,Hazratganj Lucknow,Open,,2023-06-05,,False,,Account Opening,Urgent,Low,Synthetic_UBI
CMP1465,Grievance redressal officer is not responding to my escalated complaint.,Customer Service,Angry,Critical,Branch Visit,Hazratganj Lucknow,Open,,2023-09-10,,False,,Customer Service,Angry,Critical,Synthetic_UBI
CMP1466,Union Bank net banking portal is down for the last 3 days.,Internet Banking,Frustrated,Critical,Web Portal,Malviya Nagar Jaipur,Open,,2023-05-28,,False,,Internet Banking,Frustrated,Critical,Synthetic_UBI
CMP1467,My FD matured but the amount is not credited to my savings account.,Fixed Deposit,Frustrated,High,Mobile App,Hazratganj Lucknow,Resolved,We have processed the refund. It will reflect in 3-5 working days.,2024-02-24,11.0,False,,Fixed Deposit,Frustrated,High,Synthetic_UBI
CMP1468,Staff at Malviya Nagar Jaipur were very rude when I went to update my passbook.,Customer Service,Angry,Low,Web Portal,Malviya Nagar Jaipur,Escalated,,2023-05-30,,False,,Customer Service,Angry,Low,Synthetic_UBI
CMP1469,The Vyom app keeps crashing when I try to login.,Mobile Banking App,Angry,High,Phone Call,Hazratganj Lucknow,Open,,2023-06-13,,False,,Mobile Banking App,Angry,High,Synthetic_UBI
CMP1470,Need to update my signature but branch says system is down.,KYC / Documentation,Angry,Low,Phone Call,Shivajinagar Pune,Resolved,We regret the delay. The card has been dispatched via Speed Post.,2024-12-27,13.0,False,,KYC / Documentation,Angry,Low,Synthetic_UBI
CMP1471,Charged an annual fee for my Union Bank lifetime free credit card.,Credit Card,Frustrated,Critical,Mobile App,Malviya Nagar Jaipur,Open,,2024-10-04,,False,,Credit Card,Frustrated,Critical,Synthetic_UBI
CMP1472,Not able to add beneficiary in retail internet banking.,Internet Banking,Disappointed,Medium,Phone Call,MG Road Bangalore,Open,,2023-01-31,,False,,Internet Banking,Disappointed,Medium,Synthetic_UBI
CMP1473,Opened a digital savings account via Vyom app but account is inactive.,Account Opening,Frustrated,Critical,Email,Connaught Place Delhi,Escalated,,2024-06-17,,False,,Account Opening,Frustrated,Critical,Synthetic_UBI
CMP1474,Want to upgrade my credit card to Union Premier but no response.,Credit Card,Angry,Low,Phone Call,T Nagar Chennai,Resolved,Please visit your base branch with original KYC documents.,2024-04-11,13.0,False,,Credit Card,Angry,Low,Synthetic_UBI
CMP1475,Initial funding failed but money was deducted during account opening.,Account Opening,Disappointed,Medium,Branch Visit,Navrangpura Ahmedabad,Escalated,,2023-11-22,,False,,Account Opening,Disappointed,Medium,Synthetic_UBI
CMP1476,"U-Mobile app is very slow, transferring funds via UPI fails.",Mobile Banking App,Urgent,Low,Mobile App,Connaught Place Delhi,In Progress,,2024-06-12,,True,CMP1118,Mobile Banking App,Urgent,Low,Synthetic_UBI
CMP1477,My Union Bank Rupay Platinum debit card was declined at a merchant.,ATM / Debit Card,Frustrated,High,Web Portal,T Nagar Chennai,Escalated,,2023-01-18,,False,,ATM / Debit Card,Frustrated,High,Synthetic_UBI
CMP1478,RTGS transaction rejected but refund not received.,Fund Transfer / NEFT / RTGS,Angry,High,Branch Visit,Banjara Hills Hyderabad,Resolved,Your request is in progress and will be completed within 48 hours.,2024-05-19,7.0,False,,Fund Transfer / NEFT / RTGS,Angry,High,Synthetic_UBI
CMP1479,My minor account was not converted to major despite submitting PAN.,Account Opening,Urgent,High,Phone Call,Nariman Point Mumbai,Escalated,,2024-07-25,,False,,Account Opening,Urgent,High,Synthetic_UBI
CMP1480,Staff at Navrangpura Ahmedabad were very rude when I went to update my passbook.,Customer Service,Disappointed,High,Social Media,Navrangpura Ahmedabad,Open,,2023-08-25,,False,,Customer Service,Disappointed,High,Synthetic_UBI
CMP1481,Waited for 2 hours at T Nagar Chennai just to submit a KYC form.,Customer Service,Disappointed,High,Branch Visit,T Nagar Chennai,Resolved,Your complaint has been forwarded to the technical team.,2023-11-02,4.0,False,,Customer Service,Disappointed,High,Synthetic_UBI
CMP1482,Staff at Malviya Nagar Jaipur were very rude when I went to update my passbook.,Customer Service,Disappointed,Critical,Social Media,Malviya Nagar Jaipur,Escalated,,2024-05-11,,False,,Customer Service,Disappointed,Critical,Synthetic_UBI
CMP1483,Prepayment of my Union Education loan is not updated in the portal.,Loan Services,Disappointed,Critical,Phone Call,Malviya Nagar Jaipur,Resolved,The technical glitch in Vyom app has been fixed in the latest update.,2024-04-19,12.0,False,,Loan Services,Disappointed,Critical,Synthetic_UBI
CMP1484,Need to update my signature but branch says system is down.,KYC / Documentation,Frustrated,Medium,Web Portal,T Nagar Chennai,In Progress,,2023-01-17,,False,,KYC / Documentation,Frustrated,Medium,Synthetic_UBI
CMP1485,Contactless payment is not working on my Union Bank Visa card.,ATM / Debit Card,Disappointed,High,Social Media,Shivajinagar Pune,Escalated,,2024-12-07,,False,,ATM / Debit Card,Disappointed,High,Synthetic_UBI
CMP1486,Union Home loan EMI deducted twice this month.,Loan Services,Urgent,Medium,Web Portal,Nariman Point Mumbai,Resolved,Your request is in progress and will be completed within 48 hours.,2023-11-19,6.0,False,,Loan Services,Urgent,Medium,Synthetic_UBI
CMP1487,The Vyom app keeps crashing when I try to login.,Mobile Banking App,Frustrated,Low,Phone Call,Connaught Place Delhi,Open,,2024-08-12,,False,,Mobile Banking App,Frustrated,Low,Synthetic_UBI
CMP1488,My Union Bank Rupay Platinum debit card was declined at a merchant.,ATM / Debit Card,Urgent,Medium,Social Media,Connaught Place Delhi,Resolved,We apologize for the inconvenience. The issue has been resolved.,2023-03-30,11.0,False,,ATM / Debit Card,Urgent,Medium,Synthetic_UBI
CMP1489,My Union Bank Rupay Platinum debit card was declined at a merchant.,ATM / Debit Card,Angry,High,Mobile App,Hazratganj Lucknow,Escalated,,2023-03-02,,False,,ATM / Debit Card,Angry,High,Synthetic_UBI
CMP1490,"Requested a new debit card via Vyom app, haven't received it in 20 days.",ATM / Debit Card,Angry,Medium,Phone Call,Connaught Place Delhi,Open,,2024-09-24,,False,,ATM / Debit Card,Angry,Medium,Synthetic_UBI
CMP1491,Premature withdrawal of FD through net banking is throwing an error.,Fixed Deposit,Disappointed,Medium,Email,Banjara Hills Hyderabad,In Progress,,2024-12-21,,False,,Fixed Deposit,Disappointed,Medium,Synthetic_UBI
CMP1492,Want to upgrade my credit card to Union Premier but no response.,Credit Card,Neutral,Critical,Phone Call,Hazratganj Lucknow,Resolved,We have processed the refund. It will reflect in 3-5 working days.,2023-02-13,8.0,False,,Credit Card,Neutral,Critical,Synthetic_UBI
CMP1493,Submitted Aadhaar and PAN at Nariman Point Mumbai but KYC is still pending.,KYC / Documentation,Neutral,Low,Branch Visit,Nariman Point Mumbai,Resolved,We apologize for the inconvenience. The issue has been resolved.,2023-07-09,9.0,False,,KYC / Documentation,Neutral,Low,Synthetic_UBI
CMP1494,Credit card limit was reduced without any prior notice.,Credit Card,Urgent,Medium,Web Portal,Hazratganj Lucknow,Resolved,Your request is in progress and will be completed within 48 hours.,2024-01-02,3.0,False,,Credit Card,Urgent,Medium,Synthetic_UBI
CMP1495,RTGS transaction rejected but refund not received.,Fund Transfer / NEFT / RTGS,Neutral,Critical,Social Media,Connaught Place Delhi,In Progress,,2024-06-29,,False,,Fund Transfer / NEFT / RTGS,Neutral,Critical,Synthetic_UBI
CMP1496,The Vyom app keeps crashing when I try to login.,Mobile Banking App,Urgent,Low,Email,T Nagar Chennai,Resolved,We have processed the refund. It will reflect in 3-5 working days.,2024-08-20,15.0,False,,Mobile Banking App,Urgent,Low,Synthetic_UBI
CMP1497,"Requested a new debit card via Vyom app, haven't received it in 20 days.",ATM / Debit Card,Neutral,High,Phone Call,Salt Lake Kolkata,Resolved,Please visit your base branch with original KYC documents.,2023-06-03,11.0,False,,ATM / Debit Card,Neutral,High,Synthetic_UBI
CMP1498,Vyom app shows 'server error' during NEFT transfer.,Mobile Banking App,Urgent,Low,Phone Call,Banjara Hills Hyderabad,Escalated,,2024-09-11,,False,,Mobile Banking App,Urgent,Low,Synthetic_UBI
CMP1499,Cannot reset my MPIN on the Union Bank Vyom app.,Mobile Banking App,Urgent,Medium,Branch Visit,Navrangpura Ahmedabad,In Progress,,2024-04-26,,True,CMP1450,Mobile Banking App,Urgent,Medium,Synthetic_UBI
CMP1500,Salary account opened at Malviya Nagar Jaipur but welcome kit not received.,Account Opening,Frustrated,Low,Social Media,Malviya Nagar Jaipur,Escalated,,2024-12-09,,False,,Account Opening,Frustrated,Low,Synthetic_UBI
CMP1501,IMPS transfer failed but money debited from my UBI account.,Fund Transfer / NEFT / RTGS,Urgent,Medium,Mobile App,Malviya Nagar Jaipur,Escalated,,2024-03-06,,False,,Fund Transfer / NEFT / RTGS,Urgent,Medium,Synthetic_UBI
CMP1502,Union Bank net banking portal is down for the last 3 days.,Internet Banking,Urgent,Critical,Web Portal,Nariman Point Mumbai,In Progress,,2024-03-13,,False,,Internet Banking,Urgent,Critical,Synthetic_UBI
CMP1503,Bill payment done via NEFT is not reflecting in my credit card statement.,Credit Card,Neutral,Low,Web Portal,Navrangpura Ahmedabad,Escalated,,2024-07-28,,True,CMP1416,Credit Card,Neutral,Low,Synthetic_UBI
CMP1504,Premature withdrawal of FD through net banking is throwing an error.,Fixed Deposit,Disappointed,Critical,Web Portal,Connaught Place Delhi,Open,,2023-03-26,,False,,Fixed Deposit,Disappointed,Critical,Synthetic_UBI
CMP1505,Opened a digital savings account via Vyom app but account is inactive.,Account Opening,Disappointed,Medium,Mobile App,Salt Lake Kolkata,Escalated,,2024-03-17,,False,,Account Opening,Disappointed,Medium,Synthetic_UBI
CMP1506,Beneficiary received money but my account shows 'transaction failed'.,Fund Transfer / NEFT / RTGS,Urgent,Low,Email,Nariman Point Mumbai,Resolved,The technical glitch in Vyom app has been fixed in the latest update.,2024-10-09,12.0,False,,Fund Transfer / NEFT / RTGS,Urgent,Low,Synthetic_UBI
CMP1507,Opened a digital savings account via Vyom app but account is inactive.,Account Opening,Urgent,High,Phone Call,Salt Lake Kolkata,Escalated,,2023-08-03,,False,,Account Opening,Urgent,High,Synthetic_UBI
CMP1508,Debit card got stuck in the Union Bank ATM at Connaught Place Delhi.,ATM / Debit Card,Neutral,Low,Web Portal,Connaught Place Delhi,In Progress,,2023-03-14,,False,,ATM / Debit Card,Neutral,Low,Synthetic_UBI
CMP1509,The Vyom app keeps crashing when I try to login.,Mobile Banking App,Neutral,High,Email,Connaught Place Delhi,Escalated,,2023-04-19,,False,,Mobile Banking App,Neutral,High,Synthetic_UBI
CMP1510,Staff at Shivajinagar Pune were very rude when I went to update my passbook.,Customer Service,Neutral,Medium,Email,Shivajinagar Pune,Resolved,The technical glitch in Vyom app has been fixed in the latest update.,2023-09-28,14.0,False,,Customer Service,Neutral,Medium,Synthetic_UBI
CMP1511,Unable to complete video KYC for new Union Bank account.,Account Opening,Urgent,High,Phone Call,Navrangpura Ahmedabad,In Progress,,2023-05-04,,False,,Account Opening,Urgent,High,Synthetic_UBI
CMP1512,Union Bank net banking portal is down for the last 3 days.,Internet Banking,Neutral,Medium,Web Portal,Nariman Point Mumbai,Escalated,,2024-11-03,,False,,Internet Banking,Neutral,Medium,Synthetic_UBI
CMP1513,Waited for 2 hours at Nariman Point Mumbai just to submit a KYC form.,Customer Service,Neutral,Low,Web Portal,Nariman Point Mumbai,Open,,2023-09-15,,True,CMP1282,Customer Service,Neutral,Low,Synthetic_UBI
CMP1514,Staff at Nariman Point Mumbai were very rude when I went to update my passbook.,Customer Service,Frustrated,Critical,Phone Call,Nariman Point Mumbai,In Progress,,2023-12-17,,False,,Customer Service,Frustrated,Critical,Synthetic_UBI
CMP1515,Interest rate applied on my senior citizen FD is incorrect.,Fixed Deposit,Urgent,Critical,Branch Visit,Banjara Hills Hyderabad,Resolved,We apologize for the inconvenience. The issue has been resolved.,2023-08-15,13.0,False,,Fixed Deposit,Urgent,Critical,Synthetic_UBI
CMP1516,My net banking password got locked and online reset is not working.,Internet Banking,Disappointed,High,Email,MG Road Bangalore,Escalated,,2024-10-14,,False,,Internet Banking,Disappointed,High,Synthetic_UBI
CMP1517,Credit card limit was reduced without any prior notice.,Credit Card,Frustrated,Critical,Phone Call,Salt Lake Kolkata,Resolved,We regret the delay. The card has been dispatched via Speed Post.,2024-04-24,3.0,False,,Credit Card,Frustrated,Critical,Synthetic_UBI
